concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
View,3,Information,A,1,0,0,0.88,0,,,
Vine,3,LivingThings,A,1,2,5,0.88,0,,,
ViolentContest,3,MindsAndAgents,A,50,14,5,0.88,1,dense_siblings(medium),,
ViralAgent,3,LivingThings,A,1,28,2,0.88,1,dense_siblings(medium),,
ViralCore,3,LivingThings,A,1,0,3,0.88,0,,,
VirtueCharacterReasoning,3,MindsAndAgents,A,1,0,4,0.88,0,,,
VirtueEthicsTheory,3,Information,A,1,0,4,0.88,0,,,
Virus,3,LivingThings,D,50,8,3,0.85,1,true_polysemy(medium),,
VirusCoreEnvelope,3,LivingThings,A,1,0,3,0.88,0,,,
VirusOuterMembrane,3,LivingThings,A,1,0,3,0.88,0,,,
VisualAcuityAttribute,3,Information,A,16,0,8,0.88,0,,,
VisualAttribute,3,Information,A,50,2,3,0.88,0,,,
VisualPerceptualStream,3,MindsAndAgents,A,1,0,2,0.88,0,,,
VitalOrgan,3,LivingThings,B,1,6,23,0.83,0,,,
VocalCords,3,LivingThings,B,3,0,23,0.83,0,,,
Vodka,3,CreatedThings,A,1,2,8,0.88,0,,,
VoiceMail,3,Information,A,1,0,2,0.88,0,,,
VolcanicEruption,3,PhysicalWorld,A,3,1,6,0.88,0,,,
Volcano,3,PhysicalWorld,B,1,2,22,0.83,0,,,
VolumeMeasure,3,PhysicalWorld,A,50,0,3,0.88,0,,,
VoluntaryMuscle,3,LivingThings,B,1,0,11,0.83,0,,,
Vomit,3,PhysicalWorld,B,1,0,23,0.83,0,,,
VorticityField,3,Information,A,1,0,6,0.88,0,,,
VoterAgeRequirement,3,Information,A,1,0,1,0.88,0,,,
VotingPoll,3,CreatedThings,B,1,0,61,0.83,0,,,
WaffleIron,3,CreatedThings,B,1,0,81,0.83,0,,,
Wagon,3,CreatedThings,B,1,2,12,0.83,0,,,
WakeUpService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
WakingUp,3,LivingThings,C,2,0,10,0.76,2,true_polysemy(medium); combined(critical),,
Walking,3,MindsAndAgents,D,50,1,1,0.85,1,true_polysemy(medium),,
Wall,3,CreatedThings,B,6,0,61,0.83,0,,,
Warehouse,3,CreatedThings,A,4,0,1,0.88,0,,,
WargamingScenario,3,MindsAndAgents,A,0,0,2,0.88,0,,,
WarmBloodedVertebrate,3,LivingThings,A,2,2,1,0.88,0,,,
WashBasin,3,CreatedThings,A,3,0,5,0.88,0,,,
WaterBoard,3,CreatedThings,A,1,2,1,0.88,0,,,
WatercolorPicture,3,CreatedThings,A,1,0,2,0.88,0,,,
WaterCurrent,3,PhysicalWorld,B,2,1,17,0.83,0,,,
WaterHeater,3,CreatedThings,B,1,0,18,0.83,0,,,
WaterMotion,3,PhysicalWorld,B,1,2,11,0.83,0,,,
WaterPollution,3,MindsAndAgents,A,1,0,4,0.88,0,,,
WatershedDivide,3,PhysicalWorld,B,1,0,32,0.83,0,,,
WaterSki,3,CreatedThings,A,1,0,7,0.88,0,,,
WaterSport,3,CreatedThings,B,2,5,34,0.83,0,,,
Waterspout,3,PhysicalWorld,B,1,2,22,0.83,0,,,
WaterSprinkler,3,CreatedThings,A,1,0,0,0.88,0,,,
WaterWave,3,PhysicalWorld,B,8,1,11,0.83,0,,,
Waterway,3,PhysicalWorld,B,4,8,20,0.83,0,,,
WaveField,3,Information,A,1,2,6,0.88,0,,,
Wavelength,3,PhysicalWorld,A,1,0,4,0.88,0,,,
WaveSpeed,3,PhysicalWorld,A,1,2,4,0.88,0,,,
WeatherForecast,3,Information,A,1,0,7,0.88,0,,,
WeatherFront,3,PhysicalWorld,B,1,4,22,0.83,0,,,
WeatherSeason,3,PhysicalWorld,B,2,2,22,0.83,0,,,
WeatherSystem,3,PhysicalWorld,B,1,2,22,0.83,0,,,
Weaving,3,MindsAndAgents,B,1,1,10,0.83,0,,,
WebDocument,3,Information,B,1,0,16,0.83,0,,,
Wedding,3,MindsAndAgents,D,4,1,6,0.85,1,true_polysemy(medium),,
Wednesday,3,PhysicalWorld,A,1,0,7,0.88,0,,,
WeightedGraph,3,Information,A,1,0,6,0.88,0,,,
Wheelchair,3,CreatedThings,A,3,0,7,0.88,0,,,
WhirlpoolBathtub,3,CreatedThings,B,1,0,80,0.83,0,,,
Whiteboard,3,CreatedThings,A,1,0,8,0.88,0,,,
Wind,3,PhysicalWorld,C,17,12,22,0.76,3,true_polysemy(medium); dense_siblings(medium); combined(critical),,
WindInstrument,3,CreatedThings,D,47,4,3,0.85,1,true_polysemy(medium),,
Windmill,3,CreatedThings,A,1,0,1,0.88,0,,,
WindSurfingBoard,3,CreatedThings,A,1,0,7,0.88,0,,,
Wine,3,CreatedThings,B,50,18,18,0.83,1,dense_siblings(medium),,
Wing,3,LivingThings,D,6,0,2,0.85,1,true_polysemy(medium),,
WingDevice,3,CreatedThings,B,1,0,33,0.83,0,,,
Winking,3,MindsAndAgents,A,1,0,5,0.88,0,,,
WinterSeason,3,PhysicalWorld,A,1,0,3,0.88,0,,,
WireCoil,3,CreatedThings,A,3,0,2,0.88,0,,,
WireLine,3,CreatedThings,B,1,1,34,0.83,0,,,
WireSpring,3,CreatedThings,B,3,0,35,0.83,0,,,
WMDWeaponsProductionFacility,3,CreatedThings,B,1,1,61,0.83,0,,,
WMDWeaponsResearchFacility,3,CreatedThings,B,1,1,61,0.83,0,,,
WoodArtifact,3,CreatedThings,D,4,2,1,0.85,1,true_polysemy(medium),,
WoodyPlant,3,LivingThings,A,1,2,5,0.88,0,,,
Wool,3,CreatedThings,B,2,0,10,0.83,0,,,
WorkingMemoryProcess,3,MindsAndAgents,A,1,0,4,0.88,0,,,
Workshop,3,CreatedThings,B,3,1,61,0.83,0,,,
Worm,3,LivingThings,D,50,1,3,0.85,1,true_polysemy(medium),,
Wrestling,3,CreatedThings,C,7,0,34,0.76,2,true_polysemy(medium); combined(critical),,
Writing,3,MindsAndAgents,B,50,2,17,0.83,1,combined(critical),,
WrittenCommunication,3,MindsAndAgents,B,3,6,13,0.83,0,,,
WrittenLanguage,3,Information,A,1,0,3,0.88,0,,,
Yoga,3,MindsAndAgents,A,1,0,4,0.88,0,,,
Zoology,3,PhysicalWorld,B,13,0,19,0.83,0,,,
Zud,3,PhysicalWorld,B,1,0,22,0.83,0,,,
