concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
AutoImmuneDisorder,3,LivingThings,B,1,14,19,0.83,1,dense_siblings(medium),,
AutomatedNotificationSystem,3,MindsAndAgents,A,1,0,0,0.88,0,,,
AutomaticGun,3,CreatedThings,A,2,4,2,0.88,0,,,
Automobile,3,CreatedThings,D,33,7,8,0.85,1,polysemy(high),,
AutomobileGovernor,3,CreatedThings,A,1,0,1,0.88,0,,,
AutomobileSeat,3,CreatedThings,A,2,0,1,0.88,0,,,
AutomobileShock,3,CreatedThings,A,1,1,0,0.88,0,,,
AutonomicProcess,3,LivingThings,A,3,9,2,0.88,0,,,
AvailabilityHeuristic,3,MindsAndAgents,A,0,0,2,0.88,0,,,
BacterialAgent,3,LivingThings,A,1,28,3,0.88,1,dense_siblings(medium),,
Bacterium,3,LivingThings,D,50,8,3,0.85,1,polysemy(high),,
Badger,3,LivingThings,D,5,0,3,0.85,1,polysemy(medium),,
Badminton,3,CreatedThings,B,3,0,34,0.83,0,,,
Bakery,3,MindsAndAgents,B,2,0,20,0.83,0,,,
Balcony,3,CreatedThings,B,1,0,61,0.83,0,,,
Ballot,3,Information,A,4,0,3,0.88,0,,,
BankFinancialOrganization,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Baptizing,3,MindsAndAgents,A,1,0,6,0.88,0,,,
Barge,3,CreatedThings,B,1,0,16,0.83,0,,,
Barite,3,PhysicalWorld,A,1,0,9,0.88,0,,,
BarMitzvah,3,MindsAndAgents,A,1,0,5,0.88,0,,,
Barrier,3,CreatedThings,B,3,1,61,0.83,0,,,
BaseballBase,3,CreatedThings,A,4,1,6,0.88,0,,,
BaseballBat,3,CreatedThings,A,1,0,6,0.88,0,,,
BaseballInning,3,MindsAndAgents,B,3,0,11,0.83,0,,,
BaseballManeuver,3,MindsAndAgents,B,1,4,11,0.83,0,,,
Basin,3,PhysicalWorld,C,5,1,22,0.76,2,polysemy(medium); combined(critical),,
BathingDevice,3,CreatedThings,A,1,2,5,0.88,0,,,
BatMitzvah,3,MindsAndAgents,A,1,0,5,0.88,0,,,
Batrachotoxin,3,PhysicalWorld,B,1,0,19,0.83,0,,,
Battery,3,CreatedThings,C,6,2,80,0.76,2,polysemy(medium); combined(critical),,
BatteryCharger,3,CreatedThings,B,1,0,81,0.83,0,,,
BatteryPoweredDevice,3,CreatedThings,B,1,2,80,0.83,0,,,
Bauxite,3,CreatedThings,B,1,0,24,0.83,0,,,
BayesianForecasting,3,MindsAndAgents,A,0,0,3,0.88,0,,,
BayesianRiskReasoning,3,MindsAndAgents,A,0,0,1,0.88,0,,,
BayesianUpdate,3,MindsAndAgents,A,1,0,6,0.88,0,,,
Bear,3,LivingThings,D,16,0,3,0.85,1,polysemy(high),,
BeaufortNumberAttribute,3,Information,A,1,0,2,0.88,0,,,
BecomingDrunk,3,LivingThings,B,1,0,10,0.83,0,,,
Bed,3,CreatedThings,D,16,10,3,0.85,2,polysemy(high); dense_siblings(medium),,
Beer,3,CreatedThings,D,20,0,8,0.85,1,polysemy(high),,
BeginningOperations,3,MindsAndAgents,B,1,0,18,0.83,0,,,
Belief,3,Information,B,1,0,12,0.83,0,,,
BeliefFormation,3,MindsAndAgents,A,1,0,5,0.88,0,,,
BeliefRevision,3,MindsAndAgents,A,1,0,5,0.88,0,,,
BeliefState,3,Information,B,1,0,32,0.83,0,,,
BelowTheLine,3,Information,A,1,0,3,0.88,0,,,
BenignFiction,3,MindsAndAgents,B,1,0,14,0.83,0,,,
BestMatchAlgorithm,3,Information,A,1,0,6,0.88,0,,,
BestResponseDynamics,3,MindsAndAgents,A,1,0,2,0.88,0,,,
BetterBusinessBureau,3,MindsAndAgents,A,1,0,0,0.88,0,,,
BeverageProduct,3,CreatedThings,B,1,1,18,0.83,0,,,
Bicep,3,LivingThings,B,1,0,11,0.83,0,,,
Bidet,3,CreatedThings,A,1,0,5,0.88,0,,,
Bile,3,PhysicalWorld,B,1,0,19,0.83,0,,,
BimetalTemperatureSensor,3,CreatedThings,B,1,0,20,0.83,0,,,
BinaryFunction,3,Information,B,1,2,11,0.83,0,,,
BinaryPredicate,3,Information,B,1,3,21,0.83,0,,,
BinaryRelationExtendedToQuantities,3,Information,A,1,0,1,0.88,0,,,
BiochemicalAgent,3,PhysicalWorld,B,1,4,32,0.83,0,,,
BiochemicalWeapon,3,CreatedThings,A,1,2,1,0.88,0,,,
Biochemistry,3,PhysicalWorld,B,1,0,19,0.83,0,,,
BiologicalCognitiveSystem,3,MindsAndAgents,A,1,0,6,0.88,0,,,
BiologicalSpecies,3,Information,A,1,0,0,0.88,0,,,
Biology,3,PhysicalWorld,C,5,0,19,0.76,2,polysemy(medium); combined(critical),,
BirthCertificate,3,Information,B,1,0,12,0.83,0,,,
Blackboard,3,CreatedThings,A,1,0,8,0.88,0,,,
Bladder,3,LivingThings,B,1,0,23,0.83,0,,,
Blade,3,CreatedThings,A,1,0,4,0.88,0,,,
Blanket,3,CreatedThings,B,1,0,10,0.83,0,,,
Bleeding,3,PhysicalWorld,B,2,1,12,0.83,0,,,
BleedingAir,3,PhysicalWorld,B,1,0,12,0.83,0,,,
Blender,3,CreatedThings,B,1,0,16,0.83,0,,,
Blinking,3,PhysicalWorld,B,1,0,27,0.83,0,,,
Bloating,3,LivingThings,B,1,0,20,0.83,0,,,
Blockade,3,MindsAndAgents,B,1,0,11,0.83,0,,,
Blood,3,PhysicalWorld,C,14,5,19,0.76,2,polysemy(high); combined(critical),,
BloodCell,3,LivingThings,B,1,3,33,0.83,0,,,
BloodCirculation,3,PhysicalWorld,B,1,0,11,0.83,0,,,
BloodPlasma,3,PhysicalWorld,B,1,0,19,0.83,0,,,
BloodVessel,3,LivingThings,B,2,3,33,0.83,0,,,
Blueprint,3,Information,A,3,0,8,0.88,0,,,
Boarding,3,PhysicalWorld,B,2,0,25,0.83,0,,,
BoatSeat,3,CreatedThings,A,1,0,1,0.88,0,,,
Bodybuilding,3,CreatedThings,B,2,0,34,0.83,0,,,
BodyCareAppliance,3,CreatedThings,B,1,5,10,0.83,0,,,
BodyJoint,3,LivingThings,A,1,6,0,0.88,0,,,
BodyOfWater,3,PhysicalWorld,B,1,11,15,0.83,1,dense_siblings(medium),,
BodyOrifice,3,PhysicalWorld,A,1,3,8,0.88,0,,,
BodyPosition,3,Information,D,16,0,8,0.85,1,polysemy(high),,
BodyVessel,3,LivingThings,C,50,11,10,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
Bolt,3,CreatedThings,D,6,0,8,0.85,1,polysemy(medium),,
Book,3,CreatedThings,D,50,6,6,0.85,1,polysemy(high),,
Botany,3,PhysicalWorld,C,7,0,19,0.76,2,polysemy(medium); combined(critical),,
BotulinumToxin,3,PhysicalWorld,B,3,0,19,0.83,0,,,
Boulder,3,PhysicalWorld,D,5,0,4,0.85,1,polysemy(medium),,
Bowing,3,MindsAndAgents,A,2,0,9,0.88,0,,,
Bowling,3,CreatedThings,B,2,0,34,0.83,0,,,
BowlingLane,3,CreatedThings,B,1,0,61,0.83,0,,,
Brain,3,LivingThings,C,7,0,33,0.76,2,polysemy(medium); combined(critical),,
BrakePad,3,CreatedThings,A,1,0,1,0.88,0,,,
BrakeShoe,3,CreatedThings,A,1,0,1,0.88,0,,,
BreadMachine,3,CreatedThings,B,1,0,82,0.83,0,,,
Breadmaker,3,CreatedThings,B,1,0,81,0.83,0,,,
Breast,3,LivingThings,B,2,1,47,0.83,0,,,
Brick,3,CreatedThings,A,2,0,1,0.88,0,,,
Bridge,3,CreatedThings,C,8,2,61,0.76,2,polysemy(medium); combined(critical),,
Broadcasting,3,MindsAndAgents,A,3,2,3,0.88,0,,,
BroadcastingStation,3,CreatedThings,B,1,2,102,0.83,0,,,
BroadcastMedia,3,Information,A,1,0,5,0.88,0,,,
BroadcastProgram,3,Information,A,1,1,1,0.88,0,,,
BronchialDuct,3,LivingThings,B,3,0,33,0.83,0,,,
Broom,3,CreatedThings,A,4,0,1,0.88,0,,,
BufferOverflowAttack,3,CreatedThings,A,1,0,0,0.88,0,,,
BuildingLevel,3,CreatedThings,B,2,1,61,0.83,0,,,
BuildingUnit,3,CreatedThings,B,1,1,61,0.83,0,,,
BuildPipelineAttack,3,CreatedThings,A,1,0,1,0.88,0,,,
Bullet,3,CreatedThings,D,8,0,8,0.85,1,polysemy(medium),,
BulletCartridge,3,CreatedThings,A,3,0,8,0.88,0,,,
Burrow,3,PhysicalWorld,A,4,0,8,0.88,0,,,
Burying,3,MindsAndAgents,A,3,0,0,0.88,0,,,
Bus,3,CreatedThings,A,1,0,8,0.88,0,,,
BusinessCompetition,3,MindsAndAgents,A,2,0,5,0.88,0,,,
BusinessRequirementDocument,3,CreatedThings,A,1,0,6,0.88,0,,,
Butte,3,PhysicalWorld,B,1,0,23,0.83,0,,,
Button,3,CreatedThings,D,5,0,8,0.85,1,polysemy(medium),,
CableModem,3,CreatedThings,B,1,1,83,0.83,0,,,
Cactus,3,LivingThings,A,1,0,5,0.88,0,,,
CaffeinateFreeTea,3,PhysicalWorld,A,1,0,6,0.88,0,,,
Calculating,3,MindsAndAgents,D,50,2,9,0.85,1,polysemy(high),,
CalfMuscle,3,LivingThings,B,1,0,11,0.83,0,,,
Campground,3,PhysicalWorld,B,1,0,26,0.83,0,,,
Canal,3,CreatedThings,B,2,0,62,0.83,0,,,
CanalLock,3,CreatedThings,B,1,0,62,0.83,0,,,
CanalStructure,3,CreatedThings,B,1,0,61,0.83,0,,,
Candle,3,CreatedThings,D,5,0,2,0.85,1,polysemy(medium),,
Canine,3,LivingThings,D,50,2,3,0.85,1,polysemy(high),,
Canoe,3,CreatedThings,B,1,0,18,0.83,0,,,
CantileverShaft,3,CreatedThings,A,1,0,0,0.88,0,,,
Canyon,3,PhysicalWorld,B,2,0,22,0.83,0,,,
CapabilityAcquisition,3,MindsAndAgents,A,1,0,1,0.88,0,,,
CapacitorElement,3,CreatedThings,C,5,0,80,0.76,2,polysemy(medium); combined(critical),,
Cape,3,PhysicalWorld,C,8,0,22,0.76,2,polysemy(medium); combined(critical),,
CapitalGood,3,CreatedThings,B,1,2,18,0.83,0,,,
CarAlarm,3,CreatedThings,A,1,0,7,0.88,0,,,
CarbonCycle,3,PhysicalWorld,A,1,0,6,0.88,0,,,
Carburetor,3,CreatedThings,A,1,0,1,0.88,0,,,
CarDistributionSystem,3,MindsAndAgents,B,1,0,18,0.83,0,,,
CareEthicsTheory,3,Information,A,1,0,4,0.88,0,,,
Carnitine,3,PhysicalWorld,B,1,1,32,0.83,0,,,
Carpentry,3,MindsAndAgents,B,3,0,10,0.83,0,,,
Cartography,3,PhysicalWorld,B,1,0,19,0.83,0,,,
CartridgeCase,3,CreatedThings,B,1,0,33,0.83,0,,,
CaseRole,3,Information,B,2,0,12,0.83,0,,,
Casino,3,CreatedThings,B,1,0,61,0.83,0,,,
CatabolicProcess,3,LivingThings,A,1,0,1,0.88,0,,,
CatalyticConverter,3,CreatedThings,A,1,0,0,0.88,0,,,
Catching,3,MindsAndAgents,B,1,0,11,0.83,0,,,
CateringService,3,MindsAndAgents,B,1,1,19,0.83,0,,,
Catheter,3,CreatedThings,A,1,3,8,0.88,0,,,
Cattle,3,LivingThings,A,1,5,8,0.88,0,,,
CaveMatrix,3,PhysicalWorld,B,1,0,22,0.83,0,,,
Caving,3,CreatedThings,B,1,0,34,0.83,0,,,
Cavitating,3,PhysicalWorld,B,1,0,11,0.83,0,,,
CeasingOperations,3,MindsAndAgents,B,1,0,18,0.83,0,,,
Ceiling,3,CreatedThings,B,1,1,61,0.83,0,,,
CellInternalMembraneGroup,3,LivingThings,B,1,0,11,0.83,0,,,
CellMembrane,3,LivingThings,B,1,3,11,0.83,0,,,
CellNucleus,3,LivingThings,B,3,0,11,0.83,0,,,
CellWall,3,LivingThings,B,1,0,11,0.83,0,,,
Cemetery,3,PhysicalWorld,B,1,0,26,0.83,0,,,
CentrifugalMotion,3,PhysicalWorld,A,1,0,3,0.88,0,,,
CentripetalMotion,3,PhysicalWorld,A,1,0,3,0.88,0,,,
CH46D,3,CreatedThings,B,1,0,13,0.83,0,,,
CH53E,3,CreatedThings,B,1,0,13,0.83,0,,,
ChairmanInstruction,3,Information,A,1,0,1,0.88,0,,,
ChairmanManual,3,Information,A,1,0,1,0.88,0,,,
ChangePointCandidate,3,Information,B,1,0,13,0.83,0,,,
ChangePointDetectionProcess,3,MindsAndAgents,A,1,0,5,0.88,0,,,
Chapel,3,CreatedThings,A,3,0,3,0.88,0,,,
Chapter,3,Information,A,2,0,1,0.88,0,,,
Character,3,Information,C,50,2,13,0.76,2,polysemy(high); combined(critical),,
Charcoal,3,PhysicalWorld,A,1,0,0,0.88,0,,,
CharcoalFilter,3,CreatedThings,A,1,0,3,0.88,0,,,
Charger,3,CreatedThings,B,1,0,80,0.83,0,,,
Chart,3,Information,A,1,0,8,0.88,0,,,
ChatbotInterface,3,Information,A,1,0,5,0.88,0,,,
CheckInService,3,MindsAndAgents,B,2,1,19,0.83,0,,,
CheckOutService,3,MindsAndAgents,B,2,1,19,0.83,0,,,
ChemicalAgent,3,PhysicalWorld,B,1,5,38,0.83,0,,,
Chemistry,3,PhysicalWorld,C,5,0,19,0.76,2,polysemy(medium); combined(critical),,
Chest,3,LivingThings,B,1,0,33,0.83,0,,,
ChestOrCabinet,3,CreatedThings,C,5,1,10,0.76,2,polysemy(medium); combined(critical),,
ChestSeal,3,CreatedThings,A,1,1,4,0.88,0,,,
Chewing,3,PhysicalWorld,C,7,0,27,0.76,2,polysemy(medium); combined(critical),,
ChildCareService,3,MindsAndAgents,B,1,0,22,0.83,0,,,
ChildrenPolicy,3,Information,A,1,1,3,0.88,0,,,
Choking,3,LivingThings,B,1,0,19,0.83,0,,,
Christian,3,Information,D,14,0,0,0.85,1,polysemy(high),,
ChristianHoliday,3,PhysicalWorld,A,1,9,4,0.88,0,,,
ChristmasDay,3,PhysicalWorld,A,1,0,7,0.88,0,,,
ChromeBrowser,3,CreatedThings,A,1,0,2,0.88,0,,,
Chromite,3,PhysicalWorld,A,1,0,9,0.88,0,,,
Chromosome,3,LivingThings,B,1,0,11,0.83,0,,,
Chromotin,3,LivingThings,B,1,0,11,0.83,0,,,
Church,3,MindsAndAgents,A,1,28,2,0.88,1,dense_siblings(medium),,
ChurchBuilding,3,CreatedThings,D,6,0,3,0.85,1,polysemy(medium),,
ChurningButter,3,PhysicalWorld,A,1,0,3,0.88,0,,,
CIAAirportLengthClassification,3,Information,A,1,0,1,0.88,0,,,
Cider,3,CreatedThings,D,5,0,8,0.85,1,polysemy(medium),,
CigarOrCigarette,3,CreatedThings,D,9,0,1,0.85,1,polysemy(medium),,
Cinema,3,CreatedThings,A,1,0,0,0.88,0,,,
CirclesOfLatitude,3,PhysicalWorld,A,1,0,0,0.88,0,,,
City,3,MindsAndAgents,C,50,3,33,0.76,2,polysemy(high); combined(critical),,
CityBlock,3,PhysicalWorld,B,1,0,26,0.83,0,,,
CityDistrict,3,MindsAndAgents,B,3,1,10,0.83,0,,,
Clamp,3,CreatedThings,D,7,0,8,0.85,1,polysemy(medium),,
Classifying,3,MindsAndAgents,D,50,4,9,0.85,1,polysemy(high),,
Cleaning,3,MindsAndAgents,D,11,1,3,0.85,1,polysemy(high),,
ClearWeather,3,PhysicalWorld,B,4,0,22,0.83,0,,,
ClimbingCarabiner,3,CreatedThings,A,1,0,9,0.88,0,,,
Clock,3,CreatedThings,C,16,3,25,0.76,2,polysemy(high); combined(critical),,
ClosedWorldPredicate,3,Information,A,1,0,5,0.88,0,,,
ClothesDryer,3,CreatedThings,C,6,1,11,0.76,2,polysemy(medium); combined(critical),,
ClothesWashingMachine,3,CreatedThings,B,1,1,92,0.83,0,,,
Clothing,3,CreatedThings,D,50,19,7,0.85,2,polysemy(high); dense_siblings(medium),,
ClusterAssignment,3,Information,B,1,0,13,0.83,0,,,
ClusteringProcess,3,MindsAndAgents,A,1,0,5,0.88,0,,,
CoastGuard,3,MindsAndAgents,B,1,0,10,0.83,0,,,
Cobble,3,PhysicalWorld,A,1,0,4,0.88,0,,,
Coccyx,3,LivingThings,B,2,0,14,0.83,0,,,
CodeInjectionAttack,3,CreatedThings,A,1,0,3,0.88,0,,,
CodeMap,3,Information,A,1,4,2,0.88,0,,,
CodingScheme,3,Information,A,1,1,6,0.88,0,,,
Coffee,3,PhysicalWorld,D,11,11,6,0.85,2,polysemy(high); dense_siblings(medium),,
CoffeeGrind,3,PhysicalWorld,A,1,0,3,0.88,0,,,
CoffeeMaker,3,CreatedThings,B,1,0,90,0.83,0,,,
CognitiveAgent,3,MindsAndAgents,D,50,10,0,0.85,2,polysemy(high); dense_siblings(medium),,
CognitiveControlProcess,3,MindsAndAgents,A,2,4,0,0.88,0,,,
CognitiveDissonanceState,3,Information,B,0,0,32,0.83,0,,,
CognitiveSlavery,3,PhysicalWorld,A,1,0,3,0.88,0,,,
ColdBloodedVertebrate,3,LivingThings,A,2,3,1,0.88,0,,,
CollectiveCognitiveSystem,3,MindsAndAgents,A,1,0,6,0.88,0,,,
Colloid,3,PhysicalWorld,C,8,12,23,0.76,3,polysemy(medium); dense_siblings(medium); combined(critical),,
ColorblindHarm,3,MindsAndAgents,A,0,0,3,0.88,0,,,
CommandInjectionAttack,3,CreatedThings,A,1,0,3,0.88,0,,,
CommercialFarm,3,MindsAndAgents,B,1,1,20,0.83,0,,,
CommercialService,3,MindsAndAgents,C,6,2,22,0.76,2,polysemy(medium); combined(critical),,
CommitmentRitual,3,MindsAndAgents,A,1,0,8,0.88,0,,,
Committing,3,MindsAndAgents,C,50,5,13,0.76,2,polysemy(high); combined(critical),,
CommodoreWheel,3,CreatedThings,A,1,0,1,0.88,0,,,
CommunicationAppliance,3,CreatedThings,B,1,3,18,0.83,0,,,
CommunicationDevice,3,CreatedThings,C,5,18,33,0.76,3,polysemy(medium); dense_siblings(medium); combined(critical),,
CompactionMechanism,3,CreatedThings,A,1,0,5,0.88,0,,,
Comparing,3,MindsAndAgents,C,50,0,11,0.76,2,polysemy(high); combined(critical),,
Compartmentalization,3,MindsAndAgents,A,1,0,3,0.88,0,,,
ComplexityClass,3,Information,B,1,0,14,0.83,0,,,
ComplexNumber,3,PhysicalWorld,A,2,0,3,0.88,0,,,
ComposingMusic,3,MindsAndAgents,C,6,0,17,0.76,2,polysemy(medium); combined(critical),,
CompositeUnitOfMeasure,3,PhysicalWorld,A,1,6,6,0.88,0,,,
CompositionRelation,3,Information,A,1,0,0,0.88,0,,,
CompoundSubstance,3,PhysicalWorld,D,50,34,6,0.85,2,polysemy(high); dense_siblings(high),,
ComputationalProblem,3,Information,B,1,2,14,0.83,0,,,
ComputationalSystem,3,CreatedThings,B,1,5,18,0.83,0,,,
Computer,3,MindsAndAgents,C,17,4,81,0.76,2,polysemy(high); combined(critical),,
ComputerHardware,3,CreatedThings,C,8,5,51,0.76,2,polysemy(medium); combined(critical),,
ComputerKeyboard,3,CreatedThings,A,1,0,0,0.88,0,,,
ComputerPassword,3,Information,B,1,0,13,0.83,0,,,
ComputerPathAttribute,3,Information,A,1,7,0,0.88,0,,,
ComputerProgramming,3,MindsAndAgents,B,3,0,17,0.83,0,,,
ComputerScience,3,PhysicalWorld,C,6,0,19,0.76,2,polysemy(medium); combined(critical),,
ComputerScreen,3,CreatedThings,B,1,1,81,0.83,0,,,
ConceptManifoldReasoningProcess,3,MindsAndAgents,A,1,0,1,0.88,0,,,
ConceptTraversalProcess,3,MindsAndAgents,A,1,0,2,0.88,0,,,
ConceptualNetwork,3,Information,A,1,1,6,0.88,0,,,
CondominiumBuilding,3,CreatedThings,A,1,0,5,0.88,0,,,
Confabulation,3,MindsAndAgents,A,1,0,3,0.88,0,,,
ConfidenceInterval,3,Information,B,1,0,13,0.83,0,,,
ConfidenceRepresentation,3,Information,B,1,0,12,0.83,0,,,
Confining,3,MindsAndAgents,D,22,1,1,0.85,1,polysemy(high),,
ConfirmationBias,3,MindsAndAgents,A,0,0,2,0.88,0,,,
ConnectedComponent,3,Information,A,1,0,2,0.88,0,,,
Conotoxin,3,PhysicalWorld,B,1,0,23,0.83,0,,,
ConsequentialistReasoning,3,MindsAndAgents,A,1,0,4,0.88,0,,,
ConsequentialistTheory,3,Information,A,1,0,4,0.88,0,,,
ConsolidationProcess,3,MindsAndAgents,A,1,0,1,0.88,0,,,
ConstitutionDocument,3,Information,B,1,0,16,0.83,0,,,
Constructing,3,MindsAndAgents,C,44,0,10,0.76,2,polysemy(high); combined(critical),,
Container,3,CreatedThings,D,50,27,4,0.85,2,polysemy(high); dense_siblings(medium),,
ContextWindow,3,CreatedThings,A,1,0,5,0.88,0,,,
Continent,3,PhysicalWorld,C,12,0,26,0.76,2,polysemy(high); combined(critical),,
ContinentalMargin,3,PhysicalWorld,A,1,0,3,0.88,0,,,
ContinentalShelf,3,PhysicalWorld,A,1,0,3,0.88,0,,,
ContractualistTheory,3,Information,A,1,0,4,0.88,0,,,
ControlledSubstance,3,PhysicalWorld,B,1,4,32,0.83,0,,,
Controller,3,CreatedThings,C,6,2,33,0.76,2,polysemy(medium); combined(critical),,
ConventionCenter,3,CreatedThings,A,1,0,1,0.88,0,,,
CookerPad,3,CreatedThings,B,1,1,19,0.83,0,,,
Cooking,3,MindsAndAgents,C,50,6,10,0.76,2,polysemy(high); combined(critical),,
CookingOven,3,CreatedThings,A,1,0,9,0.88,0,,,
CookingRange,3,CreatedThings,A,1,0,9,0.88,0,,,
CoolingSystem,3,CreatedThings,B,1,0,12,0.83,0,,,
Copying,3,MindsAndAgents,B,2,0,10,0.83,0,,,
Coral,3,LivingThings,D,13,0,3,0.85,1,polysemy(high),,
CoreReasoningPattern,3,Information,B,0,0,32,0.83,0,,,
Coronation,3,MindsAndAgents,A,3,0,5,0.88,0,,,
CorporateControlledAI,3,MindsAndAgents,A,1,0,6,0.88,0,,,
Correspondence,3,CreatedThings,A,1,3,6,0.88,0,,,
Corresponding,3,MindsAndAgents,B,1,0,13,0.83,0,,,
CosmicHorrorProjection,3,Information,B,0,0,32,0.83,0,,,
Cotton,3,LivingThings,C,5,0,15,0.76,2,polysemy(medium); combined(critical),,
CottonFabric,3,CreatedThings,B,4,0,10,0.83,0,,,
CounterfactualSimulation,3,MindsAndAgents,A,0,0,2,0.88,0,,,
County,3,MindsAndAgents,C,24,0,33,0.76,2,polysemy(high); combined(critical),,
Courtyard,3,CreatedThings,B,1,0,61,0.83,0,,,
CoverIdentity,3,Information,A,1,0,5,0.88,0,,,
Crane,3,CreatedThings,A,4,0,1,0.88,0,,,
Crankcase,3,PhysicalWorld,A,1,0,8,0.88,0,,,
Crater,3,PhysicalWorld,A,2,0,8,0.88,0,,,
Crawling,3,PhysicalWorld,B,1,0,52,0.83,0,,,
CreditUnion,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Crematorium,3,MindsAndAgents,B,1,0,20,0.83,0,,,
CrossImpactAnalysis,3,MindsAndAgents,A,0,0,1,0.88,0,,,
Crushing,3,PhysicalWorld,A,4,1,0,0.88,0,,,
CryptographicEntity,3,Information,A,1,4,5,0.88,0,,,
CrystallineStructure,3,Information,A,1,2,0,0.88,0,,,
CSGas,3,PhysicalWorld,B,1,0,32,0.83,0,,,
CultivatedLandArea,3,PhysicalWorld,C,16,3,26,0.76,2,polysemy(high); combined(critical),,
Curb,3,CreatedThings,B,1,0,61,0.83,0,,,
Curling,3,CreatedThings,B,1,0,34,0.83,0,,,
CurrencyExchangeService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
Curtain,3,CreatedThings,B,2,0,10,0.83,0,,,
Cutting,3,MindsAndAgents,D,50,2,0,0.85,1,polysemy(high),,
Cyanobacteria,3,LivingThings,A,1,0,2,0.88,0,,,
Cycle,3,CreatedThings,B,1,1,12,0.83,0,,,
CycleRacing,3,CreatedThings,B,1,0,34,0.83,0,,,
Cytoplasm,3,LivingThings,C,8,0,11,0.76,2,polysemy(medium); combined(critical),,
Cytoskeleton,3,LivingThings,B,1,0,11,0.83,0,,,
Dam,3,CreatedThings,C,6,0,61,0.76,2,polysemy(medium); combined(critical),,
DanceHall,3,CreatedThings,B,1,1,61,0.83,0,,,
Dancing,3,PhysicalWorld,C,50,0,27,0.76,2,polysemy(high); combined(critical),,
Data,3,Information,B,1,1,14,0.83,0,,,
DataAgent,3,Information,A,1,2,7,0.88,0,,,
Database,3,CreatedThings,A,1,1,3,0.88,0,,,
DatasetRepresentationState,3,Information,B,0,4,32,0.83,0,,,
DataStructure,3,Information,B,1,0,14,0.83,0,,,
DataSubject,3,Information,A,1,0,7,0.88,0,,,
DCPowerSource,3,CreatedThings,A,1,1,4,0.88,0,,,
DeathCertificate,3,Information,B,1,0,12,0.83,0,,,
Debating,3,MindsAndAgents,C,12,0,17,0.76,2,polysemy(high); combined(critical),,
Deboarding,3,PhysicalWorld,B,1,0,25,0.83,0,,,
Decelerating,3,PhysicalWorld,B,2,0,26,0.83,0,,,
December,3,PhysicalWorld,B,1,0,11,0.83,0,,,
DeceptiveAlignment,3,MindsAndAgents,A,1,0,2,0.88,0,,,
DeceptiveSpeechAct,3,MindsAndAgents,B,1,4,14,0.83,0,,,
DeceptiveStatement,3,MindsAndAgents,B,1,7,14,0.83,0,,,
DecimalDigitString,3,Information,B,1,2,13,0.83,0,,,
DecisionBoundary,3,Information,A,1,0,0,0.88,0,,,
Declaring,3,MindsAndAgents,C,50,10,13,0.76,3,polysemy(high); dense_siblings(medium); combined(critical),,
DecorativeLighting,3,CreatedThings,A,1,1,1,0.88,0,,,
DecorativeLightString,3,CreatedThings,B,1,0,86,0.83,0,,,
DeductiveArgument,3,Information,A,1,3,4,0.88,0,,,
DeductiveInference,3,MindsAndAgents,A,1,0,6,0.88,0,,,
DeductiveReasoning,3,MindsAndAgents,A,1,0,2,0.88,0,,,
DeepFryer,3,CreatedThings,B,1,0,90,0.83,0,,,
DefensiveManeuver,3,MindsAndAgents,B,3,0,11,0.83,0,,,
DeflectionProcess,3,MindsAndAgents,A,1,5,4,0.88,0,,,
Defoliant,3,PhysicalWorld,A,1,0,6,0.88,0,,,
Defrauding,3,MindsAndAgents,A,1,0,6,0.88,0,,,
DeliveringWeaponOfMassDestruction,3,MindsAndAgents,B,1,0,10,0.83,0,,,
Delta,3,PhysicalWorld,B,1,0,22,0.83,0,,,
DeltoidMuscle,3,LivingThings,B,1,0,11,0.83,0,,,
Demonstrating,3,MindsAndAgents,D,11,3,3,0.85,1,polysemy(high),,
DensityField,3,Information,A,1,0,6,0.88,0,,,
DentalPractice,3,MindsAndAgents,B,1,0,20,0.83,0,,,
DeonticConstraintReasoning,3,MindsAndAgents,A,1,0,4,0.88,0,,,
DeontologicalTheory,3,Information,A,1,0,4,0.88,0,,,
Department,3,MindsAndAgents,A,1,0,0,0.88,0,,,
DependencyOrSpecialSovereigntyArea,3,MindsAndAgents,C,5,1,10,0.76,2,polysemy(medium); combined(critical),,
DependencyPoisoningAttack,3,CreatedThings,A,1,0,1,0.88,0,,,
Depressant,3,PhysicalWorld,B,3,4,32,0.83,0,,,
Descriptor,3,Information,B,1,2,16,0.83,0,,,
DescriptorPart,3,Information,B,1,1,16,0.83,0,,,
Desert,3,PhysicalWorld,C,35,0,26,0.76,2,polysemy(high); combined(critical),,
Desertification,3,PhysicalWorld,B,1,0,22,0.83,0,,,
DesignPatternAttribute,3,Information,A,1,3,4,0.88,0,,,
Desire,3,Information,B,1,0,12,0.83,0,,,
DetectionFootprint,3,Information,A,1,0,2,0.88,0,,,
DetectionSignal,3,Information,A,1,80,5,0.88,1,dense_siblings(high),,
Detergent,3,PhysicalWorld,B,4,0,24,0.83,0,,,
